P16_IT_8;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P07_IT_11;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P04_World_17;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P04_IT_4;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P14_IT_21;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P21_World_15;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P16_Relax_3;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P19_Relax_1;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P03_World_17;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P20_Nun_1;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P17_Relax_11;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P10_IT_2;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P14_IT_11;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P08_Relax_18;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P15_Relax_19;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P20_IT_14;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P09_Nun_4;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P10_IT_14;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P17_Relax_10;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P08_IT_19;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P14_Relax_13;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P11_World_11;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P02_Relax_19;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P16_IT_13;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P10_Relax_19;none;440e2366-d2f9-707e-c3c8-519e477ccd09
P05_IT_15;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P09_Relax_8;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P10_World_14;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P04_Relax_20;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P02_Relax_27;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P13_Relax_24;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P04_IT_9;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P03_Relax_6;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P20_IT_12;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P15_World_15;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P02_Relax_13;none;440e2366-d2f9-707e-c3c8-519e477ccd09
P16_World_15;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P03_Nun_16;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P06_Relax_16;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P09_World_10;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P11_Nun_4;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P16_Nun_2;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P10_Relax_8;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P02_Nun_8;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P16_IT_24;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P21_Relax_16;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P11_Relax_27;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P15_World_2;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P14_Relax_2;none;95628ca3-b0fc-2d9d-375c-2594a815fa01
P08_Relax_22;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P17_Nun_17;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P07_Nun_17;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P18_Nun_6;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P03_IT_20;none;95628ca3-b0fc-2d9d-375c-2594a815fa01
P06_World_7;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P08_Nun_8;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P15_IT_18;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P06_Relax_22;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P12_IT_12;none;95628ca3-b0fc-2d9d-375c-2594a815fa01
P04_World_11;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P01_IT_7;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P14_Relax_4;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P02_IT_14;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P03_Relax_12;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P18_Relax_18;tense;95628ca3-b0fc-2d9d-375c-2594a815fa01
P01_Relax_24;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P02_World_13;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P06_Relax_20;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P13_IT_1;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P19_World_3;relax;95628ca3-b0fc-2d9d-375c-2594a815fa01
P08_Relax_29;relax;440e2366-d2f9-707e-c3c8-519e477ccd09
P12_IT_7;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P13_World_1;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P02_Nun_5;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P03_Nun_15;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P07_Relax_1;none;440e2366-d2f9-707e-c3c8-519e477ccd09
P01_IT_12;tense;440e2366-d2f9-707e-c3c8-519e477ccd09
P10_Nun_12;none;440e2366-d2f9-707e-c3c8-519e477ccd09
P13_IT_26;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P11_Relax_2;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P04_World_15;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P18_Relax_20;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P09_Relax_17;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P14_Nun_11;none;c215280b-d2ba-068f-d10e-94f6f730e396
P14_Relax_10;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P02_IT_15;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P16_Relax_17;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P11_IT_14;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P16_World_14;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P21_Relax_6;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P20_Nun_16;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P20_World_2;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P04_World_1;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P05_Relax_6;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P06_Relax_26;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P06_Relax_8;none;c215280b-d2ba-068f-d10e-94f6f730e396
P16_Nun_18;tense;c215280b-d2ba-068f-d10e-94f6f730e396
P01_Relax_16;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P13_Relax_2;relax;c215280b-d2ba-068f-d10e-94f6f730e396
P10_IT_21;relax;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P13_IT_10;tense;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P14_Relax_26;relax;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P02_Relax_12;tense;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P02_IT_6;tense;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P19_Relax_28;none;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P11_IT_12;relax;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P04_World_12;none;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P12_World_14;none;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P18_Relax_25;tense;c5cf1e57-ee68-187a-6f94-fdbe4552128c
P05_IT_5;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P16_Relax_6;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P02_IT_12;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P05_IT_6;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P05_Relax_15;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P14_Relax_24;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P03_IT_10;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P09_IT_21;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P03_Relax_29;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P05_Relax_26;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P19_Nun_15;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P16_Relax_25;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P19_IT_12;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P10_Nun_7;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P21_IT_7;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P08_IT_11;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P10_IT_4;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P08_Nun_2;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P08_Relax_28;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P14_Relax_11;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P05_Relax_23;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P09_IT_18;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P17_Nun_15;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P15_World_1;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P19_World_6;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P20_Relax_7;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P03_IT_18;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P13_Relax_4;tense;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P08_World_10;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P16_Nun_16;relax;4cf40868-68d3-0027-f3fc-d19b2cb36a3b
P15_IT_1;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P20_IT_13;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P16_IT_11;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P13_Relax_23;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P19_IT_14;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P13_Relax_1;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P20_IT_21;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P04_Relax_2;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P06_Nun_11;none;748a81c3-49cc-ca3c-9422-3195e90a6abb
P13_Nun_16;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P07_Nun_9;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P19_IT_7;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P19_World_8;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P11_Relax_14;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P02_World_4;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P04_IT_17;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P15_IT_23;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P21_Relax_23;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P12_IT_6;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P02_World_5;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P03_Nun_9;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P11_Relax_16;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P04_Nun_16;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P18_IT_20;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P12_Nun_5;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P18_World_11;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P08_Relax_8;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P03_Nun_12;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P01_World_12;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P18_Relax_16;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P03_Nun_2;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P07_World_3;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P20_Relax_24;tense;748a81c3-49cc-ca3c-9422-3195e90a6abb
P09_Relax_18;relax;748a81c3-49cc-ca3c-9422-3195e90a6abb
P01_IT_17;relax;c2f6cbcb-d67f-f7a9-7f44-d997502ddc4b
P03_Nun_18;tense;c2f6cbcb-d67f-f7a9-7f44-d997502ddc4b
P14_IT_9;tense;c2f6cbcb-d67f-f7a9-7f44-d997502ddc4b
P20_World_10;relax;c2f6cbcb-d67f-f7a9-7f44-d997502ddc4b
P17_IT_2;tense;c2f6cbcb-d67f-f7a9-7f44-d997502ddc4b
P13_Relax_10;tense;93572d02-bd73-17db-1376-96ae4a75dc7e
P09_IT_2;relax;93572d02-bd73-17db-1376-96ae4a75dc7e
P02_IT_19;relax;93572d02-bd73-17db-1376-96ae4a75dc7e
P02_Nun_14;relax;93572d02-bd73-17db-1376-96ae4a75dc7e
P14_Nun_2;tense;93572d02-bd73-17db-1376-96ae4a75dc7e
P17_IT_18;tense;93572d02-bd73-17db-1376-96ae4a75dc7e
P02_Relax_4;tense;93572d02-bd73-17db-1376-96ae4a75dc7e
P06_IT_26;relax;93572d02-bd73-17db-1376-96ae4a75dc7e
P16_Nun_14;relax;93572d02-bd73-17db-1376-96ae4a75dc7e
P19_Nun_13;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P04_Relax_5;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P07_Relax_6;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P17_World_3;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P20_World_1;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P03_IT_4;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P02_Relax_20;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P02_Relax_17;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P01_IT_22;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P06_IT_15;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P05_IT_7;none;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P16_Nun_8;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P17_IT_14;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P19_Relax_24;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P09_Relax_21;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P14_World_5;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P08_IT_25;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P04_Relax_8;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P10_Relax_10;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P09_IT_17;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P09_IT_4;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P06_IT_22;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P13_Nun_12;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P15_Nun_19;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P19_IT_8;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P20_Relax_23;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P01_IT_3;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P01_World_14;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P10_IT_8;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P08_Relax_17;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P14_IT_13;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P16_IT_21;tense;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P19_Nun_3;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P01_IT_15;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P12_World_17;tense;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P14_World_13;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P06_Nun_19;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P13_World_4;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P12_Nun_11;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P16_Relax_8;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P07_Relax_25;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P21_IT_10;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P18_IT_24;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P09_IT_1;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P21_World_12;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P05_World_1;none;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P16_World_4;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P07_Relax_7;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P03_Relax_2;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P09_World_6;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P06_World_14;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P19_Relax_23;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P01_World_16;relax;e6e914c0-0b83-a267-4be4-4932c4ebf93a
P11_IT_23;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P05_IT_25;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P07_Relax_23;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P05_IT_1;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P21_IT_25;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P19_Nun_11;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P21_Relax_8;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P09_World_3;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P16_Relax_5;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P06_IT_20;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P14_Relax_17;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P15_Nun_8;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P10_World_11;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P07_World_8;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P02_Nun_4;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P12_Relax_15;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P07_Relax_4;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P13_Nun_9;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P11_IT_16;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P18_Relax_27;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P13_IT_5;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P10_Nun_2;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P06_World_1;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P07_IT_21;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P05_IT_21;tense;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P13_Relax_14;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P18_World_5;relax;9e1297f6-e1c6-0b41-2d20-98dfeec5d2c4
P10_Relax_21;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P03_Relax_19;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P16_World_5;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P20_Nun_3;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P15_Nun_4;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P06_Relax_12;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P13_Relax_8;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P19_IT_26;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P15_World_16;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P14_World_2;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P15_Nun_16;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P12_IT_24;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P15_World_7;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P12_IT_20;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P11_Nun_14;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P08_Nun_11;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P10_World_17;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P20_IT_25;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P17_Nun_4;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P16_Relax_24;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P10_World_13;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P16_Nun_3;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P06_IT_17;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P21_Relax_15;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P01_IT_24;tense;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P17_Nun_10;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P21_IT_21;relax;27bb59ac-99af-2e20-dbc6-3f7df2b61831
P15_Relax_8;tense;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P21_IT_20;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P09_World_5;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P07_Relax_22;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P09_Relax_11;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P06_Nun_17;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
P05_Relax_22;relax;8d967ea4-a5e4-2fa0-b177-8814c4493a76
